SPY,QQQ,TLT
7.51606550e-03,1.14644133e-02,6.41666390e-03
4.85173779e-03,-1.86724672e-03,8.63573279e-03
-1.37686108e-02,-1.16957917e-02,3.96948809e-03
-1.09643548e-02,-1.24723944e-02,-3.86184378e-03
4.63524339e-03,1.70059230e-03,2.79042982e-03
1.72276491e-03,-4.68282514e-03,-1.82327226e-03
1.43722671e-02,1.31414614e-02,-6.44364191e-04
-2.04942074e-02,-2.12820854e-02,9.94111136e-03
2.90898618e-03,-1.29152170e-03,8.50773837e-04
9.68638842e-03,6.44042333e-03,1.69958685e-03
1.20550090e-02,8.09926767e-03,1.06193183e-04
-1.08116138e-02,-2.12393843e-02,-4.46582154e-03
-6.23133411e-03,-1.24354726e-02,9.26165883e-03
-8.59732838e-04,-9.48540443e-03,4.22971972e-03
-3.05686557e-02,-3.28926724e-02,7.98782979e-03
3.13952781e-03,-4.82182808e-03,-5.23614377e-04
2.04453570e-02,-1.84257693e-03,4.17990299e-03
-3.01373000e-02,-2.14415444e-02,9.85991636e-03
4.04972413e-03,8.21150840e-03,-6.21627234e-03
1.43648318e-02,1.85191466e-02,-5.19196996e-04
4.61029144e-03,-3.90642591e-03,-1.29766099e-02
-4.87546617e-02,-3.15783681e-02,3.19263567e-02
1.65991074e-02,7.81204204e-03,-2.03509337e-04
-4.60056429e-02,-5.32686850e-02,4.98768400e-03
2.92400513e-02,3.32626297e-02,-1.47287727e-02
3.89455612e-02,3.21673787e-02,-3.22507052e-02
-2.29002059e-02,-4.82310122e-02,-1.06273236e-04
-2.30138263e-02,-7.61206526e-03,-3.83962495e-03
3.20038068e-03,6.87795149e-03,4.37067090e-03
1.55185509e-02,1.57864817e-02,-2.02289759e-03
4.96416612e-04,-1.01717848e-02,7.22227466e-03
-8.16023876e-02,-8.26835618e-02,2.86844799e-02
4.05561903e-02,2.84129274e-02,-2.46714531e-02
6.03360269e-04,-1.05924326e-02,1.25018913e-02
-3.69491159e-02,-4.65200869e-02,8.00713850e-03
-1.35920199e-02,-1.56318785e-02,8.76489159e-03
-5.22756229e-02,-3.71662624e-02,1.80095088e-02
-4.58202724e-02,-6.54952591e-02,-3.02914655e-03
-2.55152692e-02,-7.99534524e-03,-1.44663088e-02
-7.23977017e-02,-2.72274156e-02,-8.45083781e-03
-2.45545962e-02,-6.36558299e-03,-7.06211615e-03
1.35577520e-01,1.14798725e-01,-1.29021880e-02
-1.49116119e-02,-4.42319539e-02,-6.46075366e-03
-1.03636725e-01,-9.38232923e-02,9.51804141e-03
4.08131110e-02,5.28281241e-02,-5.17096840e-03
-5.99004198e-03,1.23913908e-03,-6.90053254e-03
5.83435878e-02,2.74824424e-02,7.95782864e-03
-3.03104735e-02,-5.31975651e-02,5.27079851e-03
-5.59922577e-02,-2.80254737e-02,2.00867553e-02
1.15173501e-02,-3.92836979e-03,7.39145808e-03
-5.20454755e-02,-3.26691694e-02,-1.06937006e-02
-3.61465245e-02,-2.81807540e-02,7.23458936e-04
1.10516777e-01,1.04802822e-01,-1.46737253e-02
-7.27823636e-03,-2.51424568e-03,-5.04487201e-03
3.40084484e-02,3.28102581e-02,-9.10220986e-03
5.48852220e-03,1.52155522e-03,-1.30571016e-02
2.88725987e-03,-2.13115013e-03,2.70116996e-03
3.34178133e-02,2.79431170e-02,1.85923434e-02
-4.29361846e-02,-5.35577527e-02,1.17898496e-02
-5.70059678e-02,-4.57310749e-02,-7.24589893e-03
3.24850460e-02,2.04054097e-02,-6.55563625e-03
-1.31916302e-02,-1.35573576e-02,4.86745716e-03
-3.13622571e-02,-2.20149131e-02,2.95195342e-03
-4.49989263e-02,-4.72798137e-02,6.40090055e-03
6.04738917e-02,5.91690337e-02,-2.42437958e-02
-5.11949904e-02,-4.98085739e-02,1.96307725e-02
-1.33653980e-02,-2.12736084e-02,4.40355601e-03
1.86618165e-02,-1.05784268e-03,1.27847087e-02
-6.62245052e-02,-5.36362970e-02,2.52920658e-02
-7.71326064e-02,-4.96095125e-02,5.03714461e-02
5.25381773e-02,4.25107636e-02,-1.45646636e-02
6.69959957e-02,5.93224024e-02,-1.57662239e-02
7.38167109e-03,-4.60439113e-03,2.89898584e-02
3.79135014e-02,4.10353639e-02,1.34102907e-03
1.25098635e-02,-7.86705335e-03,1.22783692e-02
-9.27495022e-02,-7.81847306e-02,3.75798150e-02
3.77625656e-02,3.28738293e-02,3.83120206e-03
2.37566878e-02,2.79912521e-02,2.81919610e-03
-2.34042569e-02,-2.87106267e-02,1.95124013e-02
3.03661181e-02,3.98294086e-02,-1.63394230e-02
3.43184916e-02,3.86355862e-02,-2.17466129e-03
-1.66206029e-02,-2.32980562e-03,1.95818886e-02
6.79250651e-03,-3.33729355e-03,-2.40456640e-03
-2.43764186e-02,-2.77987358e-02,1.95995816e-03
1.18692310e-02,2.00790253e-02,0.00000000e+00
-1.40328066e-02,-1.76752463e-02,1.13262280e-02
4.59919741e-02,4.68937270e-02,2.44247962e-02
-9.73385365e-03,-1.21812595e-02,2.67718469e-02
-1.88598039e-02,-1.77112181e-02,2.07663681e-02
-4.31163190e-03,8.17104191e-03,1.06352459e-03
-1.28954600e-02,-2.20086519e-02,-7.71865422e-03
-1.03913212e-02,-5.14851116e-03,-1.31882357e-03
5.78601364e-03,2.74891787e-03,-2.14848007e-03
5.75314820e-03,-3.43106845e-04,3.30267829e-03
-2.87246685e-03,-8.27245380e-03,-1.20015612e-03
2.34264806e-02,2.05553827e-02,9.47967919e-03
1.41731154e-02,8.44167936e-03,-2.11410590e-02
2.96967813e-02,4.24614610e-02,-2.54574137e-02
-1.18392959e-03,-3.22205161e-04,-2.61229131e-02
6.65492887e-03,9.94371792e-03,-1.01087320e-02
-3.04138670e-02,-2.88184145e-02,3.91403540e-03
4.07239923e-03,1.04575499e-02,-7.99003451e-04
-2.16516540e-02,-2.26870888e-02,1.50926165e-03
-2.43142038e-02,-1.84600624e-02,1.03249937e-02
1.83863033e-03,3.38724470e-04,1.05289603e-03
-3.19598346e-02,-3.09515894e-02,1.63542139e-02
3.55738610e-04,1.62834233e-02,1.63903417e-03
7.78960640e-03,1.09363227e-02,-1.55407559e-02
-5.42305144e-02,-5.09001406e-02,-1.74041430e-04
4.22855706e-02,4.16800929e-02,-3.20994162e-02
-1.55881008e-02,-1.34692895e-02,-1.94340198e-02
4.34092904e-03,4.85600989e-03,-7.86218308e-03
6.83540866e-03,7.24031299e-03,-8.76761957e-03
1.01060396e-02,7.18804112e-03,2.32410906e-02
3.32746629e-02,3.45267206e-02,-2.53034611e-02
-3.30380417e-02,-2.56979257e-02,-2.32676115e-02
-2.05526967e-02,-1.77360800e-02,-3.17443356e-03
-3.02298050e-03,1.19719663e-02,1.84337728e-02
1.39487314e-02,1.55202131e-02,-2.41040828e-02
-4.90756988e-03,1.33820461e-03,-3.50521137e-03
1.47704624e-02,2.18260478e-02,8.77299673e-04
2.80992038e-02,2.58329856e-02,-3.12352652e-03
1.37852859e-03,4.13572978e-03,3.22142729e-03
-4.68917485e-02,-3.75210045e-02,2.14973105e-02
5.87792650e-03,-4.62448770e-03,1.28873810e-02
7.18213182e-04,1.21767767e-02,-9.45986798e-03
-1.08163642e-02,-4.58997729e-03,-2.69733323e-02
-4.37161794e-02,-4.05757761e-02,3.06730654e-02
-2.40124417e-03,6.84210436e-04,-8.55859169e-03
-1.08137098e-02,-1.55096158e-02,-1.71472986e-02
-9.76890067e-03,2.77481591e-03,9.66865995e-03
-3.64342266e-02,-3.56107461e-02,9.19628793e-03
3.72088033e-02,3.24888820e-02,-1.05005928e-03
-7.90365222e-03,-6.62378817e-03,-1.16159325e-02
-1.63950046e-02,-2.83811097e-02,-1.05802187e-02
-2.26015609e-02,-9.39959579e-03,-5.77551755e-03
-4.60887074e-02,-3.28628707e-02,1.64210845e-02
-7.53543935e-03,-7.50680597e-04,-6.70451860e-03
2.34143022e-02,2.63221841e-02,-4.59067590e-03
-4.17059405e-02,-3.04627413e-02,2.74301516e-02
1.74316326e-03,-7.95324540e-03,-6.69196170e-03
-1.18226039e-02,-2.15228445e-02,-5.86732717e-03
5.79007297e-02,5.99388312e-02,-1.93864154e-02
6.49087273e-03,1.52509958e-02,1.07621113e-02
3.86170047e-02,3.26152759e-02,4.75678777e-03
7.78424965e-03,2.43865147e-03,-5.04825217e-03
-3.02760312e-03,-1.68420511e-02,-1.58955131e-02
3.01245136e-02,3.71628571e-02,-5.45407577e-03
2.21374364e-02,1.25364666e-02,3.71873395e-02
-1.24625809e-02,-6.73609491e-04,1.24511663e-03
-2.15248001e-02,-1.53378584e-02,-5.56676451e-03
6.93666987e-02,5.72728991e-02,-8.69744364e-03
-1.98997471e-02,-1.86190444e-02,9.46745828e-03
1.04908324e-02,4.60531923e-03,-1.35520794e-02
2.01757461e-02,3.03837200e-02,1.15312826e-02
-1.82130191e-02,-1.89622218e-02,7.39149647e-03
-3.51661710e-02,-2.49687120e-02,3.81824032e-03
9.22234707e-03,8.61221352e-03,7.11969710e-03
1.91814811e-02,1.47328210e-02,9.08541517e-03
2.88185441e-02,3.16674757e-02,-1.22975440e-02
9.89916701e-03,1.84059940e-02,-2.06741577e-02
-7.86427180e-03,-2.47582589e-03,-4.28466624e-03
-2.36014771e-02,-2.66935022e-02,2.53372640e-03
1.07198478e-02,1.67276821e-02,8.81819359e-03
3.89739908e-02,3.05155096e-02,-1.26213189e-02
2.33190090e-04,-1.51883090e-03,9.14300129e-03
-1.73938060e-02,-1.22362507e-02,5.21359247e-03
1.06131988e-02,-2.77427619e-03,-1.73527491e-03
1.45563545e-02,2.55955447e-02,-7.94255674e-03
6.68288825e-03,2.10370412e-03,-1.10499152e-02
-4.28190822e-02,-3.26497176e-02,1.50300331e-02
1.93488183e-02,1.38614846e-02,-9.92945718e-03
-6.13252097e-03,3.05443972e-03,-6.08388984e-03
9.76995189e-03,9.71115351e-03,-9.83282940e-05
1.49981307e-02,1.73657409e-02,-1.00899067e-02
-9.50778193e-03,1.18676336e-03,4.26544285e-03
-3.15011230e-03,-7.43918055e-03,-1.64711997e-02
2.10462157e-02,1.36460517e-02,-8.89753794e-03
3.43026295e-04,9.96762289e-03,-3.96908042e-03
5.36141205e-03,2.62194197e-03,-6.90568444e-03
3.34541298e-02,1.95915560e-02,3.28974940e-03
-3.41669111e-03,-8.56268595e-04,-1.23255088e-03
1.71860216e-02,2.85819559e-04,-2.36642099e-03
-1.39889899e-02,-2.36872943e-02,-2.47158408e-02
2.30644777e-02,5.84376814e-04,2.42609995e-03
-1.88906403e-02,3.50020054e-03,1.41185732e-02
-2.96368151e-03,-1.23027599e-02,3.62851220e-03
-2.54962023e-02,-2.71862930e-02,1.08061649e-02
8.53412614e-03,1.11429812e-02,3.88325218e-03
-8.19562040e-03,-5.99280987e-04,-3.06130317e-04
2.80117601e-02,2.57375028e-02,-1.56255260e-02
-1.20727475e-03,4.66191501e-03,-5.29790595e-03
-6.71661828e-03,-3.49439716e-03,1.04647217e-02
-1.44674881e-02,-1.85489057e-02,-2.54710293e-02
-2.13205720e-03,-3.27455940e-03,-1.11638188e-02
2.52902841e-02,3.65915596e-02,-1.51907637e-02
-1.80149379e-02,-6.92267475e-03,-1.78518112e-02
1.38438485e-02,1.15108042e-02,1.43717561e-02
1.75522934e-02,1.22280907e-02,2.54905064e-02
2.39203837e-02,2.81477777e-02,-3.00107898e-02
8.43877100e-04,1.37260739e-03,5.36535091e-03
-1.27322149e-02,-3.02304164e-03,9.34681273e-03
9.35275486e-03,1.12223001e-02,-2.08784247e-02
2.11791446e-04,1.08835669e-03,-7.65021269e-03
-4.13341345e-03,-2.99553468e-03,-2.56364892e-03
5.08504238e-03,7.60698464e-03,-1.11633674e-04
-2.53961903e-03,-3.52487630e-03,-1.58622106e-02
4.43994535e-03,0.00000000e+00,1.10513391e-02
2.73811916e-03,-4.62710834e-03,8.93184689e-03
-2.31950908e-02,-2.06761140e-02,8.96262173e-03
-1.36560214e-02,-9.79730000e-03,1.72548142e-02
-9.82570954e-04,9.51828493e-03,-5.64572136e-03
7.29180358e-03,-1.95208232e-03,-1.52511813e-02
3.67907538e-03,1.06759067e-02,1.36165728e-02
-3.04454474e-02,-3.03221975e-02,9.65976988e-03
7.83233796e-04,-2.28321201e-03,1.17044043e-02
8.58105476e-03,1.67166881e-02,-1.00854289e-02
2.15156162e-02,1.94773688e-02,1.81670417e-02
-2.60980498e-03,2.20195829e-03,1.69197011e-03
9.32070431e-03,2.19772546e-03,1.47967904e-03
-8.12366073e-03,-1.92254844e-03,-1.69106889e-03
4.12438319e-03,5.49521001e-04,-1.98514373e-03
-2.76731820e-02,-2.22233758e-02,2.33532151e-03
-1.10622916e-04,-5.35096056e-03,-1.91047591e-03
-1.95672980e-02,-2.51659766e-02,6.67172135e-03
-6.81578920e-04,5.19957564e-03,1.83010697e-02
1.93009118e-03,1.72730701e-03,-1.19895406e-02
-2.38457880e-03,4.30428018e-03,9.18742231e-03
2.40380592e-02,1.90051251e-02,-5.62731075e-03
5.64424516e-03,3.64632580e-03,-1.67559295e-02
2.88268248e-02,3.30427798e-02,-2.60531643e-02
-1.60990665e-03,1.18468898e-02,1.07396637e-02
1.08952156e-02,5.33896477e-03,-1.55509657e-02
1.05677547e-02,9.53926018e-03,5.24712938e-03
4.61457460e-03,6.83294992e-03,1.97561744e-02
-2.08894147e-04,8.34635013e-03,-9.02014687e-03
2.18419100e-02,2.18379872e-02,-1.85074146e-02
4.08719016e-03,-7.65287451e-03,4.82302004e-03
2.95343433e-03,7.65287451e-03,-1.15477883e-02
-4.68816721e-03,-6.88498004e-03,8.81062907e-03
-2.45503380e-03,6.63057512e-03,5.46725871e-03
1.03916063e-02,5.82953816e-03,1.40770314e-02
1.41757196e-03,-3.03732112e-03,1.92755248e-02
1.63622421e-02,1.48452267e-02,-1.52702790e-02
2.58475952e-03,0.00000000e+00,-7.98460070e-03
-2.88389814e-03,-7.77262663e-03,-1.50605850e-02
-5.19213588e-03,-8.84825768e-03,3.40365642e-03
1.30292815e-02,1.26162474e-02,-8.36310078e-03
-2.07733550e-03,-7.04579544e-03,1.24097684e-02
-1.25549411e-02,-8.62244925e-03,1.15025686e-02
1.06719507e-02,1.54178849e-02,-1.07388899e-02
7.60971331e-03,5.50284075e-03,1.40783464e-02
-7.70888939e-03,-1.15410425e-02,3.86444940e-03
-2.49136887e-02,-2.94474815e-02,1.46740648e-02
7.90259227e-03,1.41923209e-02,-5.82220246e-03
8.74180075e-03,6.89388272e-03,8.24811600e-03
1.02514622e-02,1.16368285e-02,8.17978889e-03
1.94164851e-02,1.32421216e-02,-2.07908512e-02
-9.74871191e-05,-9.94245269e-04,1.79662840e-02
1.94073137e-03,2.97769891e-03,5.64072127e-03
9.67976350e-05,-1.73548457e-03,4.57292423e-03
2.22725904e-03,2.47795267e-03,-3.94830386e-03
-1.93873121e-04,9.89791607e-04,4.56968527e-03
-8.93858021e-03,-1.01905379e-02,9.31933242e-04
-2.23042214e-02,-1.89129739e-02,-2.42230931e-03
-3.79961829e-03,-7.64882237e-04,1.44684973e-02
8.28012339e-03,6.60251486e-03,-6.17455129e-03
1.39115818e-02,2.12856432e-02,-1.71816658e-02
8.58559961e-03,9.37136411e-03,-7.06211103e-03
7.64496359e-03,8.55414225e-03,-1.16456438e-03
1.01667436e-02,9.44687156e-03,1.82586894e-02
-1.90414240e-04,9.63820353e-04,5.49537358e-03
4.85584767e-03,3.84623037e-03,-9.97669506e-03
4.17051431e-03,3.11416628e-03,-5.13106491e-03
1.50209447e-02,1.44844244e-02,1.78325785e-03
-1.49212631e-03,-2.35991073e-04,1.24972742e-02
6.37664100e-04,1.67434225e-03,-8.94098860e-03
-2.53330637e-03,3.05863827e-03,2.29574254e-03
5.80789127e-03,1.87757568e-03,2.08120413e-03
-8.34734119e-03,-4.70072145e-03,3.01086719e-03
-1.10801031e-02,-8.99180818e-03,2.89744453e-03
-5.34714240e-03,-8.83408930e-03,1.26343562e-02
1.77452426e-02,1.68831789e-02,8.73813892e-03
-3.01484443e-03,-4.49019448e-03,-9.11327037e-04
-3.87560162e-03,7.10512002e-04,-9.11968152e-04
-2.51257553e-02,-3.00321523e-02,1.36031500e-02
-4.67206276e-03,-2.93141015e-03,-6.94513251e-03
1.48177315e-02,8.03958798e-03,1.01621627e-04
1.42229938e-02,1.75596258e-02,-9.94632916e-03
2.74413047e-03,2.85700734e-03,1.16613826e-02
7.62704703e-03,4.27042090e-03,-1.05406235e-02
6.07846530e-03,5.66598511e-03,-2.31906216e-02
3.90796315e-03,2.11648209e-03,1.56344823e-03
-2.04498687e-03,2.34876902e-04,5.19210258e-03
1.70686479e-02,1.35290188e-02,-1.49220532e-02
3.65289950e-03,-2.31941791e-03,-4.63646968e-03
-7.50200532e-03,-6.52361090e-03,8.09947499e-03
8.23115521e-03,1.00012335e-02,7.82749938e-03
-5.29715128e-03,2.31806351e-04,5.39050301e-03
-9.01369634e-03,-1.85330095e-03,-6.01502899e-03
1.01122258e-02,3.93348031e-03,-4.90133872e-03
-1.14992826e-02,-4.16479706e-03,-7.55379907e-03
-1.08840640e-02,-3.25185665e-03,-1.30379295e-02
-4.59413492e-03,-1.52348835e-02,1.35640413e-02
-1.90680645e-02,-2.26933312e-02,4.72605269e-03
2.12267894e-02,1.67706893e-02,-1.09555763e-02
-2.94010680e-02,-2.72141110e-02,1.44068909e-02
7.31197960e-03,4.14239817e-03,-4.42961212e-03
3.15829782e-03,3.15526100e-03,-1.00453618e-02
2.57652950e-03,1.69520834e-03,-9.18031030e-03
1.82277874e-02,2.43797259e-02,0.00000000e+00
2.61718818e-03,5.88586906e-03,9.63854276e-04
2.25204555e-02,2.11363054e-02,1.17789230e-03
1.82992340e-04,2.52544112e-03,-1.82075833e-03
5.09661422e-03,6.39848520e-03,4.17225609e-03
-1.02198084e-02,-5.71107264e-03,-1.81627856e-03
5.39691669e-03,8.21340424e-03,4.58851788e-03
1.44001895e-02,1.01733097e-02,1.16440352e-02
1.16869937e-03,3.14401290e-03,5.35299326e-03
-6.29577570e-04,-5.62118391e-03,-5.87887258e-03
-1.31165002e-02,-1.56802748e-02,1.78845624e-03
-3.55774786e-03,-5.05222492e-03,-2.09948612e-04
1.26219235e-02,1.59857479e-02,-1.26303843e-03
1.53282115e-03,-3.40352641e-03,6.29578956e-03
3.50810801e-03,4.30951296e-03,4.59184623e-03
-1.63846308e-02,-1.52816313e-02,3.74227679e-03
3.37158253e-03,1.14869089e-03,2.38266080e-03
1.22943111e-02,1.02775670e-02,-1.12018817e-02
-4.49357696e-04,1.36228262e-03,8.39556245e-04
-7.85113580e-03,-4.09252839e-03,-1.04389826e-02
5.69131104e-03,5.22623145e-03,-1.06574727e-02
-1.53208113e-03,-4.77085652e-03,1.28438777e-03
-1.11592415e-02,-6.16745010e-03,1.49718661e-03
3.73335167e-03,1.00317870e-02,-4.60420711e-03
5.61977538e-03,4.97865408e-03,-1.15510236e-02
4.23911350e-03,-3.84540814e-03,-1.08963726e-04
6.81662919e-03,9.47252291e-03,1.19378301e-03
-4.65939341e-03,-5.62711477e-03,-4.45635060e-03
1.52571512e-03,1.35327099e-03,-1.19972608e-03
-1.20887355e-02,-1.22478887e-02,1.63369395e-02
5.64141400e-03,1.61671168e-02,-4.30188328e-03
1.01112486e-02,1.11830395e-02,-1.79425417e-02
3.58668902e-03,5.98738515e-03,-5.61090794e-03
1.96679834e-03,7.26976771e-03,2.20468935e-04
4.72378856e-03,9.17608150e-03,-1.04226791e-02
2.13119809e-03,5.20613454e-03,-2.79122033e-03
-1.42062695e-03,-4.11939730e-03,6.57481199e-03
-3.55358735e-04,3.03703469e-03,6.55332491e-03
-9.64502627e-03,-9.13795394e-03,-4.77190379e-03
1.68178054e-02,1.45379003e-02,-8.91069882e-04
2.64365600e-03,0.00000000e+00,6.43771285e-03
7.03832137e-04,-6.04979317e-03,-1.34766397e-02
4.21244242e-03,6.49846839e-04,1.68095109e-03
3.32214015e-03,8.19678082e-03,-4.48124888e-04
1.39545387e-03,-4.08975477e-03,-5.50366538e-03
-9.36976103e-03,-1.25899800e-02,1.69727397e-02
8.41080755e-03,1.23738560e-02,-1.16930738e-02
2.70075926e-03,8.62603363e-04,1.39048972e-02
-1.12874208e-02,-1.17085448e-02,6.16701543e-03
1.24181253e-02,1.60109077e-02,-2.85879997e-03
-1.02206884e-02,-1.44855158e-02,1.00793843e-02
-1.94165036e-02,-9.40794993e-03,4.56821160e-03
-2.25443282e-02,-2.96732161e-02,-1.73790713e-03
5.11502091e-03,3.39116389e-03,-4.57536705e-03
-4.19948623e-03,9.02397966e-04,3.26900684e-04
4.74573294e-03,7.86074936e-03,-5.45365756e-04
-1.15382682e-02,-2.60639559e-02,-5.46068047e-04
-1.09284487e-02,-1.76053012e-02,8.70371315e-03
1.54311830e-02,1.09241763e-02,-9.11949931e-03
1.20309931e-02,8.97469155e-03,2.84901409e-03
-4.99545926e-03,5.48327240e-03,-1.16635169e-02
-3.13521081e-02,-2.93629641e-02,1.57033288e-02
2.06435018e-03,8.41185479e-03,2.17644332e-03
-7.24520226e-03,-7.23887491e-03,1.30425037e-03
1.24821924e-02,1.02588118e-02,-1.00404790e-02
-1.96012136e-03,-2.09024156e-03,-9.58675057e-03
1.04113744e-02,1.49961639e-02,-5.44075282e-03
-8.32702281e-04,2.05865910e-03,4.11090635e-03
1.56124089e-02,1.27160377e-02,1.88285473e-03
4.72736739e-03,5.62471735e-03,-1.14632449e-02
5.87779334e-03,6.26292303e-03,-4.03863049e-03
2.07193218e-03,-4.45969043e-04,5.37982606e-03
1.79901325e-04,-2.00966980e-03,-4.14498740e-03
-1.22193594e-02,-1.30486427e-02,1.54849998e-02
9.15561185e-03,1.01387910e-02,2.42829725e-03
-1.35456434e-03,-2.24011322e-04,5.60790628e-03
6.32186047e-04,3.58063078e-03,5.13999982e-03
1.03314776e-02,1.44176775e-02,-4.38166386e-04
2.76683778e-03,3.07824254e-03,-1.31498014e-03
8.90874254e-04,1.09708688e-03,-2.52403731e-03
3.02297702e-03,3.28444217e-03,5.26187083e-03
1.41922087e-02,1.49691657e-02,-1.32061427e-02
1.75094158e-04,1.93598478e-03,-5.22077865e-03
1.66164393e-03,5.57232160e-03,2.23308042e-04
4.44563839e-03,8.08823074e-03,-2.56383802e-03
4.16610610e-03,3.80894429e-03,3.67683525e-03
8.66852094e-05,2.11188386e-04,6.20786744e-03
2.59833516e-04,-2.53665022e-03,-1.32640138e-03
7.93415856e-03,6.32978643e-03,7.93618485e-03
5.90962230e-03,2.73094113e-03,4.27296521e-03
-5.12325178e-04,3.35115742e-03,-3.28577631e-03
-5.07426588e-03,-6.06766082e-03,9.87290265e-04
5.33181479e-03,9.01404765e-03,1.09463918e-03
7.00855758e-03,6.86306977e-03,-4.71792800e-03
-4.86646079e-03,-4.77837594e-03,-1.84246036e-02
-1.62763428e-03,-1.45854508e-03,-6.40480479e-03
-6.00304780e-04,1.04228348e-03,2.81385008e-03
6.32773473e-03,4.77981389e-03,-3.82958015e-03
6.81595842e-04,3.31214608e-03,3.15536414e-03
-3.41306955e-03,-4.76424471e-03,6.83866870e-03
6.81435681e-03,0.00000000e+00,-2.44795511e-03
8.11669425e-03,9.30058434e-03,-1.67786507e-02
2.35438865e-03,2.87580524e-03,1.59906820e-03
-5.72839206e-03,-2.46431429e-03,1.27033839e-02
3.45792708e-03,2.25891603e-03,4.50549112e-04
6.54573132e-03,5.93213697e-03,2.36319093e-03
1.58826814e-03,8.15588447e-04,5.26784311e-03
7.51091304e-04,5.08183304e-03,3.23673376e-03
1.12858104e-02,1.18918785e-02,-7.04456041e-03
8.24875565e-04,4.39805131e-03,1.12078230e-03
-1.60403284e-02,-1.20406173e-02,7.26002967e-03
3.76301802e-03,-6.06168567e-04,-2.45088753e-03
8.89143428e-03,5.03779805e-03,3.56340765e-03
-1.82173812e-03,5.61256664e-03,8.19231723e-03
2.97872688e-03,5.58089203e-03,-2.98191319e-03
6.50658736e-03,4.16534557e-03,-3.54465291e-03
-3.78308432e-03,-2.17950101e-03,1.10875809e-03
-2.39351203e-02,-2.14544094e-02,1.39804881e-02
7.56725816e-03,6.07688381e-04,-8.56268012e-03
1.23212669e-02,1.72694615e-02,4.18085580e-03
-1.71071447e-02,-1.99063714e-02,1.14622701e-02
1.28784848e-02,1.39157752e-02,-1.30821858e-03
-2.37952158e-02,-3.05024147e-02,1.78360140e-02
-5.97454269e-03,-5.17546315e-03,5.87512151e-03
-3.37777506e-02,-3.39878779e-02,3.04190912e-02
-1.49865082e-02,-2.52233868e-02,-1.25801531e-02
4.30984034e-02,5.06655338e-02,-2.09334583e-02
-2.84492367e-03,-1.04794891e-03,-2.56606304e-03
1.38892892e-02,1.86844270e-02,-7.63438380e-03
-1.25087805e-02,-1.59635472e-02,6.56208040e-03
-1.82707637e-02,-1.94138066e-02,1.72213465e-02
5.26208887e-04,3.19100481e-03,-3.69479505e-03
-1.36954221e-02,-1.39027166e-02,1.52217866e-02
-5.71020267e-03,-8.00063991e-03,3.32825428e-03
-3.84910559e-02,-3.78321063e-02,2.08620860e-02
1.44935971e-02,1.09880168e-02,1.01574286e-03
-1.29140167e-02,-4.02301084e-03,-3.46044922e-03
1.02079237e-03,8.95555071e-04,4.88240085e-03
-6.04667522e-03,-1.12485223e-02,-2.84543263e-03
3.29493617e-02,3.70859580e-02,-2.29483113e-02
-1.26290797e-02,-5.90335979e-03,4.56900797e-03
-1.69667622e-02,-9.25320612e-03,7.00442489e-03
2.57059772e-02,2.34070993e-02,-9.54494208e-03
3.43816251e-03,9.46849947e-03,-7.32306451e-03
-3.57689600e-02,-3.48696036e-02,2.65267060e-02
-1.25291548e-02,-1.83529962e-02,7.64076984e-03
1.06550379e-02,-1.80853780e-03,-4.98571115e-03
-5.36065559e-03,-8.40870234e-03,-1.12215274e-03
2.88129847e-02,2.81265295e-02,-1.80298896e-02
4.84369376e-03,9.49595025e-03,1.26036497e-02
-1.55090791e-03,-2.20071146e-04,-5.14635721e-03
2.24830596e-02,2.64659344e-02,-4.13598898e-03
-3.57580420e-04,4.05906962e-03,5.68299150e-03
1.60615398e-03,3.19323081e-03,8.10636866e-03
1.08406003e-03,8.30108812e-04,-1.63665518e-03
-2.86827910e-03,-8.54706058e-03,-2.87035879e-03
-1.66538709e-02,-7.75524087e-03,1.18389323e-02
-3.10800964e-03,-4.11751374e-03,6.77360918e-03
-1.67089944e-02,-1.53174407e-02,-5.96317566e-03
4.18066953e-03,1.98766036e-04,4.04663216e-03
-3.15706685e-03,-3.54075337e-03,9.34536758e-03
-3.13618618e-02,-3.93361317e-02,1.08427109e-02
-9.54540077e-03,-1.53342461e-02,6.70578139e-03
-4.46654153e-03,-2.81376521e-03,1.57652088e-03
-5.46448204e-03,-2.82160174e-03,-8.00538554e-03
6.53418311e-03,3.05657323e-03,8.20169571e-03
3.10108142e-02,3.14257204e-02,-1.17792426e-02
9.84665577e-03,5.44467965e-03,-6.39395931e-03
7.43740266e-03,9.45696849e-03,-5.72676888e-03
6.48059492e-04,2.90941034e-03,-4.03438998e-04
1.49758076e-02,1.28777272e-02,-8.60684734e-03
